27.03318372292651 4 16
-0.203923160890653 -0.7091452024444882 0.9258373754325357 -1.2343945877934663
-0.45540100489136603 1.4176069159183995 0.3192912822809242 0.29044912147616775
-0.3550745663008612 -0.9595881296076949 -0.9283398008194179 -0.04203440647298584
-0.5150854519386259 0.9313322902717276 0.7471072353323209 -0.7852165357503427
0.02273866174982797 -0.2884536626201488 0.5397195034956206 -0.2957236862308724
-0.1306515038089997 0.7969339942429733 -0.7591151827286624 0.4822459304497414
0.7193177163552255 0.8705936177046973 0.39952412757752287 -0.5823701253432291
-0.0663631902523174 0.8732733121889664 0.7901276113733124 0.15447085754897816
0.06598081114827248 0.175960077760013 -0.7093559518121315 -0.6751887706205667
0.13002710594536837 0.5400875074034388 0.8997480167659047 0.07117822498717763
0.26685196896954044 -1.0495962249265416 0.12147775082312506 -0.9926183483391973
-1.129454419275108 0.7129225316431078 -0.7738900887172842 0.5684887099968812
-0.13578343377056779 0.4075295520832696 -0.5483122206585791 0.5611997858928863
-0.144316136567878 1.0310272208814026 -0.7588065000212524 -0.045445103279640575
-0.018752102846176788 0.13187253591689896 -0.49242541110224636 0.3784101950451586
-0.7029760742387762 1.3446150673911914 0.636639961497511 -0.1968637353694036
0.45328068965050994 -0.9061221419054158 0.5292184434801002 0.15562632782021002
0.08907878885458143 -0.07657432027580469 0.7107246529582982 0.678662068442828
-0.0236928399041475 0.6840422283120493 -0.7099668721936279 -0.556617470335826
0.9304097410047063 0.10783057840554511 0.715945473595905 0.006769468429276282
