45.93101718143276 4 16
0.10065220209722414 -0.035302121124661356 -0.7826066550827981 -0.2051671092777808
-0.2875831127346691 0.28847679818334115 -0.34209605356528416 0.6935109486931019
0.8851228241660182 -0.5700410074713073 -0.4866739233492938 -0.44977873747533836
0.18302046780592462 -1.0191281605299403 0.9340190734772773 0.11157846654217152
0.6046685040143175 0.28839306818288324 -0.7566800795123775 0.657663456597674
-0.9932555346923495 0.3055066152841295 -0.7251393054419984 1.0846650099045818
-0.39475080163466303 -0.3618829633510532 0.2662401607239011 -0.06317981866198119
-0.9612116525123686 0.029729871673570996 -0.29506949891946754 -0.29153159537666706
-0.9363693566637952 0.11525610689403343 0.511004195983523 0.13768274796704527
-0.3604615218806898 -0.8420992935916867 0.02400814778746807 0.8138564190328981
1.0600003576606318 -0.6118634329322129 -0.3796937802664536 -0.7974907239538518
-0.05488660881669449 -0.22249503383012958 -0.9503572199809914 -0.3331213936863463
1.1437423253090384 -0.4907147630811163 -0.5960068800912359 0.6240243605301812
-0.786965052548374 0.014064273219113188 -0.5839801841669054 1.0476953365325328
-0.09999958686320465 0.8760496074816885 1.1984419866676024 0.7184551954981713
0.6602446727379971 1.1618700677413578 -0.22451632140741629 1.1621563327176219
0.016655642437249485 -0.3091629876468739 -0.12755401073357453 0.9782588950835223
0.9594830988186192 1.195870276574993 0.19710223703837504 0.7038667747752854
0.6317259039424845 -0.654146361637139 -0.11717089640260892 1.218503993885125
-0.9450501038149417 -0.3523763917310887 1.2203186269752697 -0.009750907085005922
