51.01728914072083 4 16
-0.8286443794881568 -0.26021581927616644 -0.8510289155893347 -0.13132938309309594
-0.7012785331219895 -0.8077586570653943 -0.06019439235061519 0.9873310914286615
-0.6464495509618395 -0.9107396213972292 -0.7273689945105117 0.12737523056249112
0.3119528328565351 -0.8146416993523108 0.20057519645942934 -0.5513469575669029
0.6759183288748951 0.048485427746678855 0.5047519284832833 0.023693105807347514
-0.986988336526053 0.7840272974144915 -0.20664861770523257 0.38017089125621717
0.5712061755398914 0.8017817846666127 -0.8471560065331221 -0.9268943593798809
0.1767079698187266 0.8040284027400559 -0.7778508409959817 0.3646040720146486
-0.32185425642581444 1.3324001194705617 0.3570328457731311 -0.34606170963696825
-0.9413840930439783 0.9392274451066388 0.4774178547795751 -0.8186415118091298
-0.8706163232266999 0.3570954261267425 -0.4099439830165532 -0.11614583398914902
-0.040758803937300137 0.33932337231877807 0.5795671731487544 -0.3242735600468569
0.4465624728898604 -0.06725243362641564 0.7378888323823034 -0.312763718584115
-0.5300353112155953 -0.10228592447161744 -0.0013625188948926947 0.25313585840451536
0.8156519084196481 -0.46759926585927025 -0.08531858004827575 0.23747024040262044
0.20445342869417948 -0.7822828527140793 0.5814354405923045 -0.44334686547688906
0.04602521991109776 0.7884628593352524 0.8623863041529244 0.8814389820453665
0.6883220045666477 -0.5018705028310881 0.9098466327362404 -0.3214405702943781
1.2807874341535777 0.3254468759135152 -0.26924038690411933 -0.07588787381383111
0.1641958005948141 0.14190883432460144 0.9622165009918034 -0.2382869948893076
