25.1563990933485 0 16
-0.3116049 1.0058482 -0.6685849 0.25140944
-0.09462783 0.65419096 0.28624606 -0.27724376
-0.274326 0.60809344 0.75191927 -0.9319338
-0.97542095 -0.4599747 0.8202118 -0.02674106
-0.8767773 0.55119014 -0.44124758 0.14512058
-0.60038245 0.39520413 0.63633966 -0.4648341
0.14381912 0.8414883 -0.14577574 -0.3006163
0.33890185 0.80708814 0.6838288 0.003056115
0.5260643 -0.009002443 -0.91129917 0.65355325
0.2027564 -0.25281364 -0.46509314 -0.12392816
0.123391435 -0.15754065 -0.52635646 0.5811678
0.29148766 -0.22467953 -0.63453484 0.26728728
0.094643876 0.5159654 0.043314736 -0.012417203
-0.54626507 0.4084873 0.6670357 -0.12313
0.49097148 0.70604205 -0.10705829 0.9739241
0.99362427 0.117175914 -0.16229561 -0.3154603
