30.875561768295306 4 16
-0.33571167658747403 -1.3338644030154794 0.13901113410588817 -0.2973493789804984
-0.9118896189533848 0.9417291732722859 0.15182871249100482 0.9865700359419087
-0.4534240618251095 -0.344627432674223 -0.202756259736679 -0.5533906071992134
0.6930058928470101 0.4241400945549474 -0.23256185524163497 0.05636579830785715
-0.5405930875785632 1.4007433221042862 0.5084700158331653 -0.1577152483814397
0.3543230274396676 1.1691316352128354 0.9073780911348528 -0.7083974353995781
-0.9462311818686171 0.5432473309020578 0.4294585687091975 -0.6200204073732368
-0.3726482630487735 0.8068995624264617 0.7318270112676284 -0.842722136447721
0.4105816798909663 0.47837313598543296 0.18137874304493806 -1.0215211525713783
0.11532673289411866 0.552517530764699 1.2021002981468694 -0.7245591598829056
-0.6115105993184329 0.39061689725436355 -0.9461886415927978 -0.8079376223010535
0.236441329340232 0.5823683018791428 -0.7841784185201994 -0.6155549600505572
-0.18416374629432453 0.41293756128108217 0.8437641346788622 -0.5337232307263755
-0.1995198339116886 -0.36478767056901806 0.0907585044023298 -0.27234059117623266
-0.8818951816169109 0.6386059391366556 -1.2911744217370291 0.31598452320896886
-0.5241075058858637 -0.7338641438159004 -1.3310259324619564 6.915800027162966e-05
0.056733532445545576 -0.3127481067403016 0.712878287677617 -0.07377813639049036
-0.7728455324267126 0.8224200584621688 -0.3618997998650496 0.13748878116870034
-0.8342776845308706 0.14932964754771505 0.4763353617389394 0.07180993876642683
0.9026667997425626 0.12070920621236447 -0.016639196696946135 -0.6692904741215828
