30.684296752028978 4 16
0.24677295647027808 -0.4588670927198537 -0.9941153099513064 -0.40299105917209554
1.1187624844624082 -0.6724986988051762 -0.40087271329922625 -0.789080972131528
0.6207380786117871 -1.174826155281175 -0.41895681577431776 -0.046285900006388325
-0.12394241674973527 0.7000183738979375 0.8589421768063268 0.7578619691860136
-1.1644372812902635 -0.14763021356448602 -0.2479481896828396 0.826553240626573
0.037467925155242554 -0.2368711905317431 -0.06208235384899674 -0.14214901650321243
-0.01681739182984321 -0.5718643535919797 -0.4265622799586781 0.9999258784524727
0.9725098734253019 -0.6266631024007616 -0.2955474550683326 -0.29579090773226024
0.3797226571810577 -0.4869073688944411 -0.7602127404248447 0.39770481553531023
0.721864825702508 -0.7637588355512757 0.7877870088624701 0.8539670864900827
0.6086358972434218 -0.7952493677526469 -0.7413029921959983 0.6112918555351581
0.2889948239996434 0.23464250467445424 0.16237488725284344 0.9260472319321009
0.1397316250783991 -0.6070067398837613 -0.6489014265707441 0.5657724829538309
0.3942827088482391 -0.06564097238835553 0.17379631479940227 0.31958658028585574
0.8741097055052509 0.568551779697571 0.0872402005451296 0.16279418859982187
-0.6469411883461835 -0.1920569992233767 0.30598028823620904 0.2608655911969855
-0.5603346518328869 0.07382140701620865 -0.29859107188464606 0.2314391223088288
-0.942085547408906 0.13455785565518807 -0.5887748911831021 0.3073973799200571
0.48337560995349005 -0.12903449646664855 0.09888298863978928 0.3603183371502936
-0.3491140531971201 0.6496379552493448 0.07023217004772031 -0.2117866884432149
