31.15528353404195 4 16
-0.6023051461057962 -0.22014021689230157 0.17801077956139433 0.12802973078246782
-0.1668070132449183 0.21393584325054593 -0.38401011637688687 1.1007640454423684
0.4248208219020163 -0.1062052574053527 0.3847777860492889 -0.5208316093836929
-0.640623123845794 -0.7264114970656939 0.7199594749491911 -0.01842473547035728
-0.4490212842930106 1.0509701109388443 0.5606934204785279 -0.5573086334925943
0.22740100758900228 0.6004045359048197 -0.6755835410526888 0.09502362896806882
-0.2887147326157442 -0.21899936217264604 -0.13734621772404376 -0.05032820249826164
0.2829283013144974 0.5291939829503279 0.161906994141787 -0.8845430815807498
0.44442855706913575 1.264148355349767 1.1442805108132732 0.363251260633106
0.7142026796956054 -0.9244771595024035 0.31480910985130994 0.4290798821846843
0.6613202785376797 -0.807276916828098 -0.03534894253005216 -0.1891986954447673
-0.16848107107946075 -0.11120265712044797 -0.08883005002931876 -0.2938613995258915
-0.20231467209810194 0.6853957051536209 -1.135669571777917 -0.6796366258126801
0.20682922977826856 0.7318653900642329 -0.7712956093563024 0.3908846788014101
0.2201828574279543 0.9941085641189031 -0.2157370481442531 -0.3256286953020422
-0.9021772767858975 0.1287507729224039 -0.7855126275223111 -0.7759524466341028
-0.5928433722038843 -1.2388282753883701 -0.6317667986004392 -0.21682609922013008
0.21928222203233383 0.7043687659048772 0.9762969020044171 0.2194547649991847
0.42816370448773255 -0.0008286477127263936 0.7915671751481059 0.09762787442282739
-0.3066392619718128 0.8371807269116018 0.07774342021558822 -0.9600126279352317
